link,date,date_num,year,month,day,state,city,venue_name,venue_full,run_index,show_index,show_in_run,year_index,venue,is_radio,show_notes,n_songs,is_soundcheck,is_opening_act,weekday,is_fut
http://everydaycompanion.com/setlists/19970920a.asp,1997-09-20,19970920,1997,9,20,PA,PITTSBURGH,I.C. LIGHT AMPHITHEATRE,"I.C. LIGHT AMPHITHEATRE, PITTSBURGH, PA",603,1470,2,84,"I.C. Light Amphitheatre, Pittsburgh, PA",0,['Let's Get The Show On The Road' began JB solo on acoustic; Grinch opened],22,0,0,Saturday,0
http://everydaycompanion.com/setlists/19970921a.asp,1997-09-21,19970921,1997,9,21,VA,HARRISONBURG,"CONVOCATION CENTER, JAMES MADISON UNIVERSITY","CONVOCATION CENTER, JAMES MADISON UNIVERSITY, HARRISONBURG, VA",603,1471,3,85,"Convocation Center, James Madison University, Harrisonburg, VA",0,,21,0,0,Sunday,0
http://everydaycompanion.com/setlists/19970923a.asp,1997-09-23,19970923,1997,9,23,FL,ORLANDO,HOUSE OF BLUES,"HOUSE OF BLUES, ORLANDO, FL",604,1472,1,86,"House of Blues, Orlando, FL",0,,22,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19970924a.asp,1997-09-24,19970924,1997,9,24,FL,ORLANDO,HOUSE OF BLUES,"HOUSE OF BLUES, ORLANDO, FL",604,1473,2,87,"House of Blues, Orlando, FL",0,,21,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19970926a.asp,1997-09-26,19970926,1997,9,26,SC,CHARLESTON,JOE RILEY STADIUM PARK,"JOE RILEY STADIUM PARK, CHARLESTON, SC",605,1474,1,88,"Joe Riley Stadium Park, Charleston, SC",0,"[Slow 'Porch Song'; G. Love & Special Sauce, Blue Dogs, and Col. Bruce Hampton & the Fiji Mariners opened]",19,0,0,Friday,0
http://everydaycompanion.com/setlists/19970927a.asp,1997-09-27,19970927,1997,9,27,TN,KNOXVILLE,WORLD'S FAIR PARK,"WORLD'S FAIR PARK, KNOXVILLE, TN",605,1475,2,89,"World's Fair Park, Knoxville, TN",0,,20,0,0,Saturday,0
http://everydaycompanion.com/setlists/19971022a.asp,1997-10-22,19971022,1997,10,22,SC,CLEMSON,LITTLE JOHN COLISEUM,"LITTLE JOHN COLISEUM, CLEMSON, SC",606,1476,1,90,"Little John Coliseum, Clemson, SC",0,"[Soundcheck: 'Greta' (JoJo solo), 'Cream Puff War', 'You'll Be Fine', 'Big Wooly Mammoth', 'She Caught The Katy']",21,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19971023a.asp,1997-10-23,19971023,1997,10,23,GA,AUGUSTA,BELL AUDITORIUM,"BELL AUDITORIUM, AUGUSTA, GA",606,1477,2,91,"Bell Auditorium, Augusta, GA",0,,21,0,0,Thursday,0
http://everydaycompanion.com/setlists/19971024a.asp,1997-10-24,19971024,1997,10,24,NC,GREENVILLE,"MINGES ARENA, EAST CAROLINA UNIVERSITY","MINGES ARENA, EAST CAROLINA UNIVERSITY, GREENVILLE, NC",606,1478,3,92,"Minges Arena, East Carolina University, Greenville, NC",0,[Slow 'Porch Song'],21,0,0,Friday,0
http://everydaycompanion.com/setlists/19971025a.asp,1997-10-25,19971025,1997,10,25,NC,GREENSBORO,WAR MEMORIAL AUDITORIUM,"WAR MEMORIAL AUDITORIUM, GREENSBORO, NC",606,1479,4,93,"War Memorial Auditorium, Greensboro, NC",0,"['L.A. Woman' tease by JoJo during 'Flat Foot Flewzy'; 'The Nutcracker Suite' tease by JoJo before 'Help Me Somebody'; Soundcheck: 'Party At Your Mama's House', 'Can't Find My Way Home']",17,0,0,Saturday,0
http://everydaycompanion.com/setlists/19971027a.asp,1997-10-27,19971027,1997,10,27,FL,TALLAHASSEE,THE MOON,"THE MOON, TALLAHASSEE, FL",607,1480,1,94,"The Moon, Tallahassee, FL",0,,21,0,0,Monday,0
http://everydaycompanion.com/setlists/19971028a.asp,1997-10-28,19971028,1997,10,28,FL,TALLAHASSEE,THE MOON,"THE MOON, TALLAHASSEE, FL",607,1481,2,95,"The Moon, Tallahassee, FL",0,['Night People' rap during 'Just Kissed My Baby'],21,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19971030a.asp,1997-10-30,19971030,1997,10,30,MS,TUPELO,TUPELO COLISEUM,"TUPELO COLISEUM, TUPELO, MS",608,1482,1,96,"Tupelo Coliseum, Tupelo, MS",0,"[Soundcheck: 'Godzilla', 'Long Live Rock']",20,0,0,Thursday,0
http://everydaycompanion.com/setlists/19971031a.asp,1997-10-31,19971031,1997,10,31,LA,NEW ORLEANS,"KIEFER LAKEFRONT ARENA, UNIVERSITY OF NEW ORLEANS","KIEFER LAKEFRONT ARENA, UNIVERSITY OF NEW ORLEANS, NEW ORLEANS, LA",608,1483,2,97,"Kiefer Lakefront Arena, University of New Orleans, New Orleans, LA",0,"[First 'Godzilla', First 'L.A. Woman', Only 'Long Live Rock', First 'Use Me'; ""Oh my God, they killed Kenny!  You bastards!"" by Dave during 'Godzilla'; Galactic opened; Last 'Heaven' - 10/13/95, 214 shows]",22,0,0,Friday,0
http://everydaycompanion.com/setlists/19971102a.asp,1997-11-02,19971102,1997,11,2,AR,FAYETTEVILLE,"BARNHILL ARENA, UNIVERSITY OF ARKANSAS","BARNHILL ARENA, UNIVERSITY OF ARKANSAS, FAYETTEVILLE, AR",609,1484,1,98,"Barnhill Arena, University of Arkansas, Fayetteville, AR",0,,21,0,0,Sunday,0
http://everydaycompanion.com/setlists/19971104a.asp,1997-11-04,19971104,1997,11,4,IL,DEKALB,"DUKE ELLINGTON BALLROOM, NORTHERN ILLINOIS UNIVERSITY","DUKE ELLINGTON BALLROOM, NORTHERN ILLINOIS UNIVERSITY, DEKALB, IL",610,1485,1,99,"Duke Ellington Ballroom, Northern Illinois University, DeKalb, IL",0,['Night People' rap during 'Just Kissed My Baby'; Soundcheck: 'Bear's Gone Fishin''],20,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19971106a.asp,1997-11-06,19971106,1997,11,6,IN,BLOOMINGTON,"AUDITORIUM, INDIANA UNIVERSITY","AUDITORIUM, INDIANA UNIVERSITY, BLOOMINGTON, IN",611,1486,1,100,"Auditorium, Indiana University, Bloomington, IN",0,[Slow 'Porch Song'; 'Let's Get The Show On The Road' JB solo on acoustic; 'Drums' appears on 'Light Fuse Get Away'],20,0,0,Thursday,0
http://everydaycompanion.com/setlists/19971107a.asp,1997-11-07,19971107,1997,11,7,OH,COLUMBUS,PALACE THEATER,"PALACE THEATER, COLUMBUS, OH",611,1487,2,101,"Palace Theater, Columbus, OH",0,,20,0,0,Friday,0
http://everydaycompanion.com/setlists/19971108a.asp,1997-11-08,19971108,1997,11,8,OH,OXFORD,"MILLETT HALL, MIAMI UNIVERSITY","MILLETT HALL, MIAMI UNIVERSITY, OXFORD, OH",611,1488,3,102,"Millett Hall, Miami University, Oxford, OH",0,['Ain't Life Grand' and 'End Of The Show' with JB on mandolin; 'Macarena' tease by JoJo throughout the first set],20,0,0,Saturday,0
http://everydaycompanion.com/setlists/19971109a.asp,1997-11-09,19971109,1997,11,9,MI,ANN ARBOR,MICHIGAN THEATER,"MICHIGAN THEATER, ANN ARBOR, MI",611,1489,4,103,"Michigan Theater, Ann Arbor, MI",0,['Gradle' JB solo on electric],21,0,0,Sunday,0
http://everydaycompanion.com/setlists/19971111a.asp,1997-11-11,19971111,1997,11,11,MI,KALAMAZOO,STATE THEATER,"STATE THEATER, KALAMAZOO, MI",612,1490,1,104,"State Theater, Kalamazoo, MI",0,,20,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19971113a.asp,1997-11-13,19971113,1997,11,13,KS,LAWRENCE,LIBERTY HALL,"LIBERTY HALL, LAWRENCE, KS",613,1491,1,105,"Liberty Hall, Lawrence, KS",0,,20,0,0,Thursday,0
http://everydaycompanion.com/setlists/19971114a.asp,1997-11-14,19971114,1997,11,14,KS,LAWRENCE,LIBERTY HALL,"LIBERTY HALL, LAWRENCE, KS",613,1492,2,106,"Liberty Hall, Lawrence, KS",0,,21,0,0,Friday,0
http://everydaycompanion.com/setlists/19971115a.asp,1997-11-15,19971115,1997,11,15,IA,CEDAR RAPIDS,PARAMOUNT THEATER,"PARAMOUNT THEATER, CEDAR RAPIDS, IA",613,1493,3,107,"Paramount Theater, Cedar Rapids, IA",0,,18,0,0,Saturday,0
http://everydaycompanion.com/setlists/19971116a.asp,1997-11-16,19971116,1997,11,16,KS,LAWRENCE,LIBERTY HALL,"LIBERTY HALL, LAWRENCE, KS",613,1494,4,108,"Liberty Hall, Lawrence, KS",0,"[Originally scheduled for the Cotillion Ballroom in Wichita, KS, but moved due to lack of ticket sales]",20,0,0,Sunday,0
http://everydaycompanion.com/setlists/19971118a.asp,1997-11-18,19971118,1997,11,18,TX,AUSTIN,AUSTIN MUSIC HALL,"AUSTIN MUSIC HALL, AUSTIN, TX",614,1495,1,109,"Austin Music Hall, Austin, TX",0,,21,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19971120a.asp,1997-11-20,19971120,1997,11,20,AR,LITTLE ROCK,ROBINSON MUSIC HALL,"ROBINSON MUSIC HALL, LITTLE ROCK, AR",615,1496,1,110,"Robinson Music Hall, Little Rock, AR",0,['Jingo' jam before 'Drums'],19,0,0,Thursday,0
http://everydaycompanion.com/setlists/19971121a.asp,1997-11-21,19971121,1997,11,21,TX,DALLAS,BRONCO BOWL,"BRONCO BOWL, DALLAS, TX",615,1497,2,111,"Bronco Bowl, Dallas, TX",0,,21,0,0,Friday,0
http://everydaycompanion.com/setlists/19971122a.asp,1997-11-22,19971122,1997,11,22,TX,HOUSTON,"AERIAL THEATER, BAYOU PLACE","AERIAL THEATER, BAYOU PLACE, HOUSTON, TX",615,1498,3,112,"Aerial Theater, Bayou Place, Houston, TX",0,"['Four Cornered Room' began JB, Todd and Sunny]",20,0,0,Saturday,0
http://everydaycompanion.com/setlists/19971125a.asp,1997-11-25,19971125,1997,11,25,NV,LAS VEGAS,"THE JOINT, HARD ROCK HOTEL","THE JOINT, HARD ROCK HOTEL, LAS VEGAS, NV",616,1499,1,113,"The Joint, Hard Rock Hotel, Las Vegas, NV",0,,19,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19971126a.asp,1997-11-26,19971126,1997,11,26,AZ,PHOENIX,UNION HALL,"UNION HALL, PHOENIX, AZ",616,1500,2,114,"Union Hall, Phoenix, AZ",0,[JB rap after 'Drums'],19,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19971128a.asp,1997-11-28,19971128,1997,11,28,CA,SAN FRANCISCO,WARFIELD THEATER,"WARFIELD THEATER, SAN FRANCISCO, CA",617,1501,1,115,"Warfield Theater, San Francisco, CA",0,,21,0,0,Friday,0
http://everydaycompanion.com/setlists/19971129a.asp,1997-11-29,19971129,1997,11,29,CA,SAN FRANCISCO,WARFIELD THEATER,"WARFIELD THEATER, SAN FRANCISCO, CA",617,1502,2,116,"Warfield Theater, San Francisco, CA",0,,20,0,0,Saturday,0
http://everydaycompanion.com/setlists/19971229a.asp,1997-12-29,19971229,1997,12,29,GA,ATLANTA,FOX THEATER,"FOX THEATER, ATLANTA, GA",618,1503,1,117,"Fox Theater, Atlanta, GA",0,,20,0,0,Monday,0
http://everydaycompanion.com/setlists/19971230a.asp,1997-12-30,19971230,1997,12,30,GA,ATLANTA,FOX THEATER,"FOX THEATER, ATLANTA, GA",618,1504,2,118,"Fox Theater, Atlanta, GA",0,,21,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19971231a.asp,1997-12-31,19971231,1997,12,31,GA,ATLANTA,FOX THEATER,"FOX THEATER, ATLANTA, GA",618,1505,3,119,"Fox Theater, Atlanta, GA",0,,26,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19980102a.asp,1998-01-02,19980102,1998,1,2,GA,ATLANTA,FOX THEATER,"FOX THEATER, ATLANTA, GA",619,1506,1,1,"Fox Theater, Atlanta, GA",0,,22,0,0,Friday,0
http://everydaycompanion.com/setlists/19980306a.asp,1998-03-06,19980306,1998,3,6,AU,SYDNEY,THE METRO,"THE METRO, SYDNEY, AU",620,1507,1,2,"The Metro, Sydney, AU",0,[Approximately 250 in attendance],17,0,0,Friday,0
http://everydaycompanion.com/setlists/19980307a.asp,1998-03-07,19980307,1998,3,7,AU,BRISBANE,THE CAPITOL,"THE CAPITOL, BRISBANE, AU",620,1508,2,3,"The Capitol, Brisbane, AU",0,[Approximately 200 in attendance],18,0,0,Saturday,0
http://everydaycompanion.com/setlists/19980308a.asp,1998-03-08,19980308,1998,3,8,AU,BYRON BAY,GREAT NORTHERN HOTEL,"GREAT NORTHERN HOTEL, BYRON BAY, AU",620,1509,3,4,"Great Northern Hotel, Byron Bay, AU",0,[Approximately 200 in attendance],16,0,0,Sunday,0
http://everydaycompanion.com/setlists/19980310a.asp,1998-03-10,19980310,1998,3,10,AU,ADELAIDE,GOV. HINDMARSH,"GOV. HINDMARSH, ADELAIDE, AU",621,1510,1,5,"Gov. Hindmarsh, Adelaide, AU",0,,15,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19980311a.asp,1998-03-11,19980311,1998,3,11,AU,MELBOURNE,MERCURY LOUNGE,"MERCURY LOUNGE, MELBOURNE, AU",621,1511,2,6,"Mercury Lounge, Melbourne, AU",0,[Soundcheck: 'You'll Be Fine' JB and Todd],16,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19980312a.asp,1998-03-12,19980312,1998,3,12,NZ,AUCKLAND,LUNA,"LUNA, AUCKLAND, NZ",621,1512,3,7,"Luna, Auckland, NZ",0,[Buttplug opened],15,0,0,Thursday,0
http://everydaycompanion.com/setlists/19980317a.asp,1998-03-17,19980317,1998,3,17,FR,PARIS,CHESTERFIELD CAFÉ,"CHESTERFIELD CAFÉ, PARIS, FR",622,1513,1,8,"Chesterfield Café, Paris, FR",0,"[Soundcheck: 'She Caught The Katy', 'Big Wooly Mammoth']",16,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19980318a.asp,1998-03-18,19980318,1998,3,18,FR,PARIS,CHESTERFIELD CAFÉ,"CHESTERFIELD CAFÉ, PARIS, FR",622,1514,2,9,"Chesterfield Café, Paris, FR",0,,16,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19980319b.asp,1998-03-19,19980319,1998,3,19,FR,PARIS,CHESTERFIELD CAFÉ,"CHESTERFIELD CAFÉ, PARIS, FR",622,1515,3,10,"Chesterfield Café, Paris, FR",0,[Sunny on Todd's drum kit during 'Knocking 'Round The Zoo'; Soundcheck: 'Glory'],15,0,0,Thursday,0
http://everydaycompanion.com/setlists/19980320a.asp,1998-03-20,19980320,1998,3,20,FR,PARIS,CHESTERFIELD CAFÉ,"CHESTERFIELD CAFÉ, PARIS, FR",622,1516,4,11,"Chesterfield Café, Paris, FR",0,,16,0,0,Friday,0
http://everydaycompanion.com/setlists/19980321a.asp,1998-03-21,19980321,1998,3,21,FR,PARIS,CHESTERFIELD CAFÉ,"CHESTERFIELD CAFÉ, PARIS, FR",622,1517,5,12,"Chesterfield Café, Paris, FR",0,[Slow 'Porch Song'],15,0,0,Saturday,0
http://everydaycompanion.com/setlists/19980324a.asp,1998-03-24,19980324,1998,3,24,FR,PARIS,CHESTERFIELD CAFÉ,"CHESTERFIELD CAFÉ, PARIS, FR",623,1518,1,13,"Chesterfield Café, Paris, FR",0,,16,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19980325a.asp,1998-03-25,19980325,1998,3,25,FR,PARIS,CHESTERFIELD CAFÉ,"CHESTERFIELD CAFÉ, PARIS, FR",623,1519,2,14,"Chesterfield Café, Paris, FR",0,['Third Stone From The Sun' jam before 'Driving Song'],15,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19980326a.asp,1998-03-26,19980326,1998,3,26,FR,PARIS,CHESTERFIELD CAFÉ,"CHESTERFIELD CAFÉ, PARIS, FR",623,1520,3,15,"Chesterfield Café, Paris, FR",0,,16,0,0,Thursday,0
http://everydaycompanion.com/setlists/19980327a.asp,1998-03-27,19980327,1998,3,27,FR,PARIS,CHESTERFIELD CAFÉ,"CHESTERFIELD CAFÉ, PARIS, FR",623,1521,4,16,"Chesterfield Café, Paris, FR",0,['The Other One' jam before 'Love Tractor'],16,0,0,Friday,0
http://everydaycompanion.com/setlists/19980328a.asp,1998-03-28,19980328,1998,3,28,FR,PARIS,CHESTERFIELD CAFÉ,"CHESTERFIELD CAFÉ, PARIS, FR",623,1522,5,17,"Chesterfield Café, Paris, FR",0,['Four Cornered Room' rap by JB during 'Pigeons'],13,0,0,Saturday,0
http://everydaycompanion.com/setlists/19980330a.asp,1998-03-30,19980330,1998,3,30,NL,AMSTERDAM,PARADISO,"PARADISO, AMSTERDAM, NL",624,1523,1,18,"Paradiso, Amsterdam, NL",0,"['Thank You Falettinme Be Mice Elf Agin' rap during 'Barstools and Dreamers'; Last 'Sweet Leaf' - 10/30/95, 245 shows]",15,0,0,Monday,0
http://everydaycompanion.com/setlists/19980401a.asp,1998-04-01,19980401,1998,4,1,GM,HAMBURG,LOGO,"LOGO, HAMBURG, GM",625,1524,1,19,"Logo, Hamburg, GM",0,,16,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19980403a.asp,1998-04-03,19980403,1998,4,3,UK,LONDON,BORDERLINE,"BORDERLINE, LONDON, UK",626,1525,1,20,"Borderline, London, UK",0,"[Soundcheck: 'Maggot Brain', 'Glory', 'Hope In A Hopeless World']",15,0,0,Friday,0
http://everydaycompanion.com/setlists/19980418a.asp,1998-04-18,19980418,1998,4,18,GA,ATHENS,WASHINGTON STREET,"WASHINGTON STREET, ATHENS, GA",627,1526,1,21,"Washington Street, Athens, GA",0,"[First 'All Time Low', First 'Christmas Katie', First 'One Arm Steve'; Free show; 'Light Fuse, Get Away' album release party; Approximately 100,000 in attendance; Slow 'Porch Song']",24,0,0,Saturday,0
http://everydaycompanion.com/setlists/19980427a.asp,1998-04-27,19980427,1998,4,27,SC,MYRTLE BEACH,HOUSE OF BLUES,"HOUSE OF BLUES, N. MYRTLE BEACH, SC",628,1527,1,22,"House of Blues, N. Myrtle Beach, SC",0,,22,0,0,Monday,0
http://everydaycompanion.com/setlists/19980428a.asp,1998-04-28,19980428,1998,4,28,SC,MYRTLE BEACH,HOUSE OF BLUES,"HOUSE OF BLUES, N. MYRTLE BEACH, SC",628,1528,2,23,"House of Blues, N. Myrtle Beach, SC",0,['This Must Be The Place (Naive Melody)' tease by JoJo before 'Drums'; 'Send In The Clowns' tease by JoJo before 'C. Brown'],20,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19980429a.asp,1998-04-29,19980429,1998,4,29,SC,MYRTLE BEACH,HOUSE OF BLUES,"HOUSE OF BLUES, N. MYRTLE BEACH, SC",628,1529,3,24,"House of Blues, N. Myrtle Beach, SC",0,,22,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19980501a.asp,1998-05-01,19980501,1998,5,1,TN,NASHVILLE,RIVERFRONT PARK,"RIVERFRONT PARK, NASHVILLE, TN",629,1530,1,25,"Riverfront Park, Nashville, TN",0,[Riverstages Festival],19,0,0,Friday,0
http://everydaycompanion.com/setlists/19980502a.asp,1998-05-02,19980502,1998,5,2,TN,MEMPHIS,"TOM LEE PARK, BEALE STREET MUSIC FEST","TOM LEE PARK, BEALE STREET MUSIC FEST, MEMPHIS, TN",629,1531,2,26,"Tom Lee Park, Beale Street Music Fest, Memphis, TN",0,[25 min. rain delay before the show; Slow 'Porch Song'],15,0,0,Saturday,0
http://everydaycompanion.com/setlists/19980503a.asp,1998-05-03,19980503,1998,5,3,IA,IOWA CITY,"HUBBARD PARK, UNIVERSITY OF IOWA","HUBBARD PARK, UNIVERSITY OF IOWA, IOWA CITY, IA",629,1532,3,27,"Hubbard Park, University of Iowa, Iowa City, IA",0,,21,0,0,Sunday,0
http://everydaycompanion.com/setlists/19980507a.asp,1998-05-07,19980507,1998,5,7,GA,ATLANTA,APC STUDIOS,"APC STUDIOS, ATLANTA, GA",630,1533,1,28,"APC Studios, Atlanta, GA",1,"[Live taping for radio broadcast on 99X (Atlanta) LiveX show (aired 05/15/98 and 05/17/98); 'Send In The Clowns' tease by JoJo after 'Rebirtha'; Soundcheck: 'Good Morning Mr. Hard-On' (instrumental), 'Sewing Machine', 'She Caught the Katy']",11,0,0,Thursday,0
http://everydaycompanion.com/setlists/19980524a.asp,1998-05-24,19980524,1998,5,24,CA,ANGEL'S CAMP,CALAVERAS COUNTY FAIRGROUNDS,"CALAVERAS COUNTY FAIRGROUNDS, ANGEL'S CAMP, CA",631,1534,1,29,"Calaveras County Fairgrounds, Angel's Camp, CA",0,,17,0,0,Sunday,0
http://everydaycompanion.com/setlists/19980527a.asp,1998-05-27,19980527,1998,5,27,AZ,MESA,MESA AMPHITHEATER,"MESA AMPHITHEATER, MESA, AZ",632,1535,1,30,"Mesa Amphitheater, Mesa, AZ",0,[Travelin' Light Tour; G. Love & Special Sauce and Galactic opened],15,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19980529a.asp,1998-05-29,19980529,1998,5,29,CA,BERKELEY,GREEK THEATRE,"GREEK THEATRE, BERKELEY, CA",633,1536,1,31,"Greek Theatre, Berkeley, CA",0,,15,0,0,Friday,0
http://everydaycompanion.com/setlists/19980530a.asp,1998-05-30,19980530,1998,5,30,CA,SANTA BARBARA,COUNTY BOWL,"COUNTY BOWL, SANTA BARBARA, CA",633,1537,2,32,"County Bowl, Santa Barbara, CA",0,,15,0,0,Saturday,0
http://everydaycompanion.com/setlists/19980531a.asp,1998-05-31,19980531,1998,5,31,CA,LOS ANGELES,UNIVERSAL AMPHITHEATER,"UNIVERSAL AMPHITHEATER, LOS ANGELES, CA",633,1538,3,33,"Universal Amphitheater, Los Angeles, CA",0,,14,0,0,Sunday,0
http://everydaycompanion.com/setlists/19980602a.asp,1998-06-02,19980602,1998,6,2,CA,SAN DIEGO,"MONTEZUMA HALL, SAN DIEGO STATE UNIVERSITY","MONTEZUMA HALL, SAN DIEGO STATE UNIVERSITY, SAN DIEGO, CA",634,1539,1,34,"Montezuma Hall, San Diego State University, San Diego, CA",0,[Travelin' Light Tour],24,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19980603a.asp,1998-06-03,19980603,1998,6,3,NV,LAS VEGAS,SOUTH PADRE AMPHITHEATER,"SOUTH PADRE AMPHITHEATER, LAS VEGAS, NV",634,1540,2,35,"South Padre Amphitheater, Las Vegas, NV",0,,16,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19980605a.asp,1998-06-05,19980605,1998,6,5,OR,EUGENE,CUTHBERT AMPHITHEATER,"CUTHBERT AMPHITHEATER, EUGENE, OR",635,1541,1,36,"Cuthbert Amphitheater, Eugene, OR",0,,15,0,0,Friday,0
http://everydaycompanion.com/setlists/19980606a.asp,1998-06-06,19980606,1998,6,6,OR,PORTLAND,RIVER QUEEN SHOWPLACE,"RIVER QUEEN SHOWPLACE, PORTLAND, OR",635,1542,2,37,"River Queen Showplace, Portland, OR",0,,16,0,0,Saturday,0
http://everydaycompanion.com/setlists/19980607a.asp,1998-06-07,19980607,1998,6,7,WA,GEORGE,THE GORGE AMPHITHEATER,"THE GORGE AMPHITHEATER, GEORGE, WA",635,1543,3,38,"The Gorge Amphitheater, George, WA",0,,21,0,0,Sunday,0
http://everydaycompanion.com/setlists/19980609a.asp,1998-06-09,19980609,1998,6,9,ID,SUN VALLEY,ELKHORN AMPHITHEATER,"ELKHORN AMPHITHEATER, SUN VALLEY, ID",636,1544,1,39,"Elkhorn Amphitheater, Sun Valley, ID",0,,19,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19980610a.asp,1998-06-10,19980610,1998,6,10,UT,WEST VALLEY CITY,E CENTER,"E CENTER, WEST VALLEY CITY, UT",636,1545,2,40,"E Center, West Valley City, UT",0,,15,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19980612a.asp,1998-06-12,19980612,1998,6,12,CO,MORRISON,RED ROCKS,"RED ROCKS, MORRISON, CO",637,1546,1,41,"Red Rocks, Morrison, CO",0,,22,0,0,Friday,0
http://everydaycompanion.com/setlists/19980613a.asp,1998-06-13,19980613,1998,6,13,CO,MORRISON,RED ROCKS,"RED ROCKS, MORRISON, CO",637,1547,2,42,"Red Rocks, Morrison, CO",0,,22,0,0,Saturday,0
http://everydaycompanion.com/setlists/19980616a.asp,1998-06-16,19980616,1998,6,16,NL,AMSTERDAM,PARADISO,"PARADISO, AMSTERDAM, NL",638,1548,1,43,"Paradiso, Amsterdam, NL",0,,20,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19980617a.asp,1998-06-17,19980617,1998,6,17,FR,PARIS,BATACLAN,"BATACLAN, PARIS, FR",638,1549,2,44,"Bataclan, Paris, FR",0,,16,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19980618a.asp,1998-06-18,19980618,1998,6,18,FR,STRASBOURG,LE LAITERIE,"LE LAITERIE, STRASBOURG, FR",638,1550,3,45,"Le Laiterie, Strasbourg, FR",0,,19,0,0,Thursday,0
http://everydaycompanion.com/setlists/19980620a.asp,1998-06-20,19980620,1998,6,20,GM,SCHEESEL,HURRICANE FESTIVAL,"HURRICANE FESTIVAL, SCHEESEL, GM",639,1551,1,46,"Hurricane Festival, Scheesel, GM",0,"[The Dave Matthews Band, Sonic Youth, Iggy Pop, The Beastie Boys, Pulp, Garbage, The Mighty Mighty Bosstones, Rancid, Foo Fighters and others also appeared]",7,0,0,Saturday,0
http://everydaycompanion.com/setlists/19980621a.asp,1998-06-21,19980621,1998,6,21,GM,KOBLENZ,LORELEY OPEN AIR STAGE,"LORELEY OPEN AIR STAGE, KOBLENZ, GM",639,1552,2,47,"Loreley Open Air Stage, Koblenz, GM",0,"[Rockplast Open Air Festival; Santana, Meredith Brooks, The Dave Matthews Band, and others also appeared]",9,0,0,Sunday,0
http://everydaycompanion.com/setlists/19980623a.asp,1998-06-23,19980623,1998,6,23,UK,LONDON,DINGWALLS,"DINGWALLS, LONDON, UK",640,1553,1,48,"Dingwalls, London, UK",0,[Slow 'Porch Song'],24,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19980702a.asp,1998-07-02,19980702,1998,7,2,WI,MILWAUKEE,"SUMMERFEST, MARCUS AMPHITHEATRE","SUMMERFEST, MARCUS AMPHITHEATRE, MILWAUKEE, WI",641,1554,1,49,"Summerfest, Marcus Amphitheatre, Milwaukee, WI",0,,15,0,0,Thursday,0
http://everydaycompanion.com/setlists/19980703a.asp,1998-07-03,19980703,1998,7,3,OH,CLEVELAND,NAUTICA STAGE,"NAUTICA STAGE, CLEVELAND, OH",641,1555,2,50,"Nautica Stage, Cleveland, OH",0,,16,0,0,Friday,0
http://everydaycompanion.com/setlists/19980705a.asp,1998-07-05,19980705,1998,7,5,VA,VIRGINIA BEACH,VIRGINIA BEACH AMPHITHEATER,"VIRGINIA BEACH AMPHITHEATER, VIRGINIA BEACH, VA",642,1556,1,51,"Virginia Beach Amphitheater, Virginia Beach, VA",0,,15,0,0,Sunday,0
http://everydaycompanion.com/setlists/19980707a.asp,1998-07-07,19980707,1998,7,7,NH,HAMPTON BEACH,HAMPTON BEACH CASINO,"HAMPTON BEACH CASINO, HAMPTON BEACH, NH",643,1557,1,52,"Hampton Beach Casino, Hampton Beach, NH",0,[Travelin' Light Tour; Guster opened],20,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19980708a.asp,1998-07-08,19980708,1998,7,8,MA,BOSTON,HARBOR LIGHTS PAVILION,"HARBOR LIGHTS PAVILION, BOSTON, MA",643,1558,2,53,"Harbor Lights Pavilion, Boston, MA",0,"[Travelin' Light Tour; Sister 7, G. Love & Special Sauce, and Guster opened]",15,0,0,Wednesday,0
